POLICY,,DURATION (DAYS),,,,AGE GROUP,,PRICING (2 DECIMAL PLACES MAXIMUM),,,,,,,,,,,,,,
Fast Cover,Standard Cruise,46,Days,54,Days,16,59,225.4,428.3,450.8,187.3,355.9,374.6,169.3,321.7,338.6,145.7,276.8,291.4,145.7,276.8,291.4
Fast Cover,Standard Cruise,55,Days,62,Days,16,59,248.7,472.5,497.4,206.7,392.7,413.4,186.9,355.1,373.8,160.8,305.5,321.6,160.8,305.5,321.6
Fast Cover,Standard Cruise,63,Days,92,Days,16,59,330.6,628.1,661.2,274.7,521.9,549.4,248.4,472,496.8,213.6,405.8,427.2,213.6,405.8,427.2
Fast Cover,Standard Cruise,93,Days,123,Days,16,59,380.7,723.3,761.4,316.4,601.2,632.8,286.1,543.6,572.2,246.1,467.6,492.2,246.1,467.6,492.2
Fast Cover,Standard Cruise,124,Days,153,Days,16,59,436.8,829.9,873.6,362.9,689.5,725.8,328.2,623.6,656.4,282.3,536.4,564.6,282.3,536.4,564.6
Fast Cover,Standard Cruise,154,Days,184,Days,16,59,504.8,959.1,1009.6,419.4,796.9,838.8,379.3,720.7,758.6,326.3,620,652.6,326.3,620,652.6
Fast Cover,Standard Cruise,185,Days,215,Days,16,59,553,1050.7,1106,459.5,873.1,919,415.4,789.3,830.8,357.4,679.1,714.8,357.4,679.1,714.8
Fast Cover,Standard Cruise,216,Days,245,Days,16,59,609.1,1157.3,1218.2,506.1,961.6,1012.2,457.6,869.4,915.2,393.7,748,787.4,393.7,748,787.4
Fast Cover,Standard Cruise,246,Days,276,Days,16,59,659.8,1253.6,1319.6,548.4,1042,1096.8,495.7,941.8,991.4,426.5,810.4,853,426.5,810.4,853
Fast Cover,Standard Cruise,277,Days,306,Days,16,59,696.8,1323.9,1393.6,579.1,1100.3,1158.2,523.6,994.8,1047.2,450.3,855.6,900.6,450.3,855.6,900.6
Fast Cover,Standard Cruise,307,Days,337,Days,16,59,733.7,1394,1467.4,609.8,1158.6,1219.6,551.3,1047.5,1102.6,474.2,901,948.4,474.2,901,948.4
Fast Cover,Standard Cruise,338,Days,366,Days,16,59,791.9,1504.6,1583.8,658,1250.2,1316,561,1065.9,1122,511.8,972.4,1023.6,511.8,972.4,1023.6
Fast Cover,Standard Cruise,1,Days,5,Days,60,69,72.8,138.3,145.6,61.6,117,123.2,54.7,103.9,109.4,47.1,89.5,94.2,47.1,89.5,94.2
Fast Cover,Standard Cruise,6,Days,8,Days,60,69,77.6,147.4,155.2,65.6,124.6,131.2,58.3,110.8,116.6,50.2,95.4,100.4,50.2,95.4,100.4
Fast Cover,Standard Cruise,9,Days,12,Days,60,69,95,180.5,190,80.3,152.6,160.6,71.4,135.7,142.8,61.4,116.7,122.8,61.4,116.7,122.8
Fast Cover,Standard Cruise,13,Days,15,Days,60,69,100.5,191,201,85,161.5,170,75.6,143.6,151.2,65,123.5,130,65,123.5,130
Fast Cover,Standard Cruise,16,Days,18,Days,60,69,110.9,210.7,221.8,93.7,178,187.4,83.2,158.1,166.4,71.7,136.2,143.4,71.7,136.2,143.4
Fast Cover,Standard Cruise,19,Days,21,Days,60,69,141,267.9,282,119.1,226.3,238.2,105.9,201.2,211.8,91,172.9,182,91,172.9,182
Fast Cover,Standard Cruise,22,Days,24,Days,60,69,148.9,282.9,297.8,125.9,239.2,251.8,112,212.8,224,96.3,183,192.6,96.3,183,192.6
Fast Cover,Standard Cruise,25,Days,28,Days,60,69,163,309.7,326,147.4,280.1,294.8,133.3,253.3,266.6,114.6,217.7,229.2,114.6,217.7,229.2
Fast Cover,Standard Cruise,29,Days,32,Days,60,69,196.5,373.4,393,163.3,310.3,326.6,147.7,280.6,295.4,127,241.3,254,127,241.3,254
Fast Cover,Standard Cruise,33,Days,35,Days,60,69,200,380,400,177,336.3,354,160,304,320,137.7,261.6,275.4,137.7,261.6,275.4
Fast Cover,Standard Cruise,36,Days,40,Days,60,69,222.5,422.8,445,184.9,351.3,369.8,167.1,317.5,334.2,143.7,273,287.4,143.7,273,287.4
Fast Cover,Standard Cruise,41,Days,45,Days,60,69,240,456,480,211.9,402.6,423.8,191.5,363.9,383,164.7,312.9,329.4,164.7,312.9,329.4
Fast Cover,Standard Cruise,46,Days,54,Days,60,69,270.5,514,541,224.8,427.1,449.6,203.3,386.3,406.6,174.8,332.1,349.6,174.8,332.1,349.6
Fast Cover,Standard Cruise,55,Days,62,Days,60,69,280,532,560,248,471.2,496,224.3,426.2,448.6,192.9,366.5,385.8,192.9,366.5,385.8
Fast Cover,Standard Cruise,63,Days,92,Days,60,69,396.8,753.9,793.6,329.7,626.4,659.4,298,566.2,596,256.3,487,512.6,256.3,487,512.6
Fast Cover,Standard Cruise,93,Days,123,Days,60,69,456.9,868.1,913.8,379.7,721.4,759.4,343.2,652.1,686.4,295.3,561.1,590.6,295.3,561.1,590.6
Fast Cover,Standard Cruise,124,Days,153,Days,60,69,524.2,996,1048.4,435.6,827.6,871.2,393.8,748.2,787.6,338.8,643.7,677.6,338.8,643.7,677.6
Fast Cover,Standard Cruise,154,Days,184,Days,60,69,605.8,1151,1211.6,503.4,956.5,1006.8,455.2,864.9,910.4,391.5,743.9,783,391.5,743.9,783
Fast Cover,Standard Cruise,185,Days,215,Days,60,69,663.6,1260.8,1327.2,551.4,1047.7,1102.8,498.6,947.3,997.2,428.9,814.9,857.8,428.9,814.9,857.8
Fast Cover,Standard Cruise,216,Days,245,Days,60,69,730.8,1388.5,1461.6,607.3,1153.9,1214.6,549.2,1043.5,1098.4,472.4,897.6,944.8,472.4,897.6,944.8
Fast Cover,Standard Cruise,246,Days,276,Days,60,69,791.9,1504.6,1583.8,658,1250.2,1316,594.9,1130.3,1189.8,511.8,972.4,1023.6,511.8,972.4,1023.6
Fast Cover,Standard Cruise,277,Days,306,Days,60,69,836.3,1589,1672.6,694.8,1320.1,1389.6,628.2,1193.6,1256.4,540.4,1026.8,1080.8,540.4,1026.8,1080.8
Fast Cover,Standard Cruise,307,Days,337,Days,60,69,880.5,1673,1761,731.6,1390,1463.2,661.6,1257,1323.2,569.1,1081.3,1138.2,569.1,1081.3,1138.2
Fast Cover,Standard Cruise,338,Days,366,Days,60,69,950.2,1805.4,1900.4,789.6,1500.2,1579.2,714,1356.6,1428,614.2,1167,1228.4,614.2,1167,1228.4
Fast Cover,Standard Cruise,1,Days,5,Days,70,74,98.9,187.9,197.8,83.9,159.4,167.8,74.9,142.3,149.8,64.9,123.3,129.8,64.9,123.3,129.8
Fast Cover,Standard Cruise,6,Days,8,Days,70,74,105.9,201.2,211.8,88.9,168.9,177.8,78.9,149.9,157.8,69.9,132.8,139.8,69.9,132.8,139.8
Fast Cover,Standard Cruise,9,Days,12,Days,70,74,129.9,246.8,259.8,108.9,206.9,217.8,96.9,184.1,193.8,84.9,161.3,169.8,84.9,161.3,169.8
Fast Cover,Standard Cruise,13,Days,15,Days,70,74,136.9,260.1,273.8,115.9,220.2,231.8,102.9,195.5,205.8,89.9,170.8,179.8,89.9,170.8,179.8
Fast Cover,Standard Cruise,16,Days,18,Days,70,74,150.9,286.7,301.8,127.9,243,255.8,113.9,216.4,227.8,98.9,187.9,197.8,98.9,187.9,197.8
Fast Cover,Standard Cruise,19,Days,21,Days,70,74,191.9,364.6,383.8,161.9,307.6,323.8,143.9,273.4,287.8,125.9,239.2,251.8,125.9,239.2,251.8
Fast Cover,Standard Cruise,22,Days,24,Days,70,74,202.9,385.5,405.8,170.9,324.7,341.8,152.9,290.5,305.8,132.9,252.5,265.8,132.9,252.5,265.8
Fast Cover,Standard Cruise,25,Days,28,Days,70,74,230.9,438.7,461.8,203.9,387.4,407.8,181.9,345.6,363.8,158.9,301.9,317.8,158.9,301.9,317.8
Fast Cover,Standard Cruise,29,Days,32,Days,70,74,267.9,509,535.8,225.9,429.2,451.8,200.9,381.7,401.8,175.9,334.2,351.8,175.9,334.2,351.8
Fast Cover,Standard Cruise,33,Days,35,Days,70,74,255.9,486.2,511.8,244.9,465.3,489.8,217.9,414,435.8,190.9,362.7,381.8,190.9,362.7,381.8
Fast Cover,Standard Cruise,36,Days,40,Days,70,74,302.9,575.5,605.8,255.9,486.2,511.8,227.9,433,455.8,198.9,377.9,397.8,198.9,377.9,397.8
Fast Cover,Standard Cruise,41,Days,45,Days,70,74,346.9,659.1,693.8,293.9,558.4,587.8,260.9,495.7,521.8,227.9,433,455.8,227.9,433,455.8
Fast Cover,Standard Cruise,46,Days,54,Days,70,74,368.9,700.9,737.8,310.9,590.7,621.8,276.9,526.1,553.8,241.9,459.6,483.8,241.9,459.6,483.8
Fast Cover,Standard Cruise,55,Days,62,Days,70,74,406.9,773.1,813.8,343.9,653.4,687.8,304.9,579.3,609.8,266.9,507.1,533.8,266.9,507.1,533.8
Fast Cover,Standard Cruise,63,Days,92,Days,70,74,539.9,1025.8,1079.8,456.9,868.1,913.8,405.9,771.2,811.8,354.9,674.3,709.8,354.9,674.3,709.8
Fast Cover,Standard Cruise,93,Days,123,Days,70,74,621.9,1181.6,1243.8,525.9,999.2,1051.8,466.9,887.1,933.8,408.9,776.9,817.8,408.9,776.9,817.8
Fast Cover,Standard Cruise,124,Days,153,Days,70,74,713.9,1356.4,1427.8,602.9,1145.5,1205.8,535.9,1018.2,1071.8,468.9,890.9,937.8,468.9,890.9,937.8
Fast Cover,Standard Cruise,154,Days,184,Days,70,74,824.9,1567.3,1649.8,696.9,1324.1,1393.8,619.9,1177.8,1239.8,541.9,1029.6,1083.8,541.9,1029.6,1083.8
Fast Cover,Standard Cruise,185,Days,215,Days,70,74,903.9,1717.4,1807.8,763.9,1451.4,1527.8,678.9,1289.9,1357.8,593.9,1128.4,1187.8,593.9,1128.4,1187.8
Fast Cover,Standard Cruise,216,Days,245,Days,70,74,994.9,1890.3,1989.8,840.9,1597.7,1681.8,747.9,1421,1495.8,653.9,1242.4,1307.8,653.9,1242.4,1307.8
Fast Cover,Standard Cruise,246,Days,276,Days,70,74,1077.9,2048,2155.8,910.9,1730.7,1821.8,809.9,1538.8,1619.8,708.9,1346.9,1417.8,708.9,1346.9,1417.8
Fast Cover,Standard Cruise,277,Days,306,Days,70,74,1138.9,2163.9,2277.8,961.9,1827.6,1923.8,855.9,1626.2,1711.8,748.9,1422.9,1497.8,748.9,1422.9,1497.8
Fast Cover,Standard Cruise,307,Days,337,Days,70,74,1198.9,2277.9,2397.8,1012.9,1924.5,2025.8,900.9,1711.7,1801.8,787.9,1497,1575.8,787.9,1497,1575.8
Fast Cover,Standard Cruise,338,Days,366,Days,70,74,1293.9,2458.4,2587.8,1093.9,2078.4,2187.8,971.9,1846.6,1943.8,850.9,1616.7,1701.8,850.9,1616.7,1701.8
Fast Cover,Standard Cruise,1,Days,5,Days,75,79,139.9,265.8,279.8,118.9,225.9,237.8,105.9,201.2,211.8,91.9,174.6,183.8,91.9,174.6,183.8
Fast Cover,Standard Cruise,6,Days,8,Days,75,79,149.9,284.8,299.8,126.9,241.1,253.8,111.9,212.6,223.8,97.9,186,195.8,97.9,186,195.8
Fast Cover,Standard Cruise,9,Days,12,Days,75,79,182.9,347.5,365.8,154.9,294.3,309.8,137.9,262,275.8,120.9,229.7,241.8,120.9,229.7,241.8
Fast Cover,Standard Cruise,13,Days,15,Days,75,79,193.9,368.4,387.8,163.9,311.4,327.8,145.9,277.2,291.8,126.9,241.1,253.8,126.9,241.1,253.8
Fast Cover,Standard Cruise,16,Days,18,Days,75,79,213.9,406.4,427.8,180.9,343.7,361.8,159.9,303.8,319.8,139.9,265.8,279.8,139.9,265.8,279.8
Fast Cover,Standard Cruise,19,Days,21,Days,75,79,271.9,516.6,543.8,229.9,436.8,459.8,203.9,387.4,407.8,178.9,339.9,357.8,178.9,339.9,357.8
Fast Cover,Standard Cruise,22,Days,24,Days,75,79,286.9,545.1,573.8,242.9,461.5,485.8,215.9,410.2,431.8,188.9,358.9,377.8,188.9,358.9,377.8
Fast Cover,Standard Cruise,25,Days,28,Days,75,79,341.9,649.6,683.8,288.9,548.9,577.8,256.9,488.1,513.8,224.9,427.3,449.8,224.9,427.3,449.8
Fast Cover,Standard Cruise,29,Days,32,Days,75,79,378.9,719.9,757.8,319.9,607.8,639.8,284.9,541.3,569.8,248.9,472.9,497.8,248.9,472.9,497.8
Fast Cover,Standard Cruise,33,Days,35,Days,75,79,409.9,778.8,819.8,346.9,659.1,693.8,307.9,585,615.8,269.9,512.8,539.8,269.9,512.8,539.8
Fast Cover,Standard Cruise,36,Days,40,Days,75,79,428.9,814.9,857.8,361.9,687.6,723.8,321.9,611.6,643.8,281.9,535.6,563.8,281.9,535.6,563.8
Fast Cover,Standard Cruise,41,Days,45,Days,75,79,490.9,932.7,981.8,414.9,788.3,829.8,368.9,700.9,737.8,322.9,613.5,645.8,322.9,613.5,645.8
Fast Cover,Standard Cruise,46,Days,54,Days,75,79,520.9,989.7,1041.8,440.9,837.7,881.8,391.9,744.6,783.8,342.9,651.5,685.8,342.9,651.5,685.8
Fast Cover,Standard Cruise,55,Days,62,Days,75,79,574.9,1092.3,1149.8,485.9,923.2,971.8,431.9,820.6,863.8,377.9,718,755.8,377.9,718,755.8
Fast Cover,Standard Cruise,63,Days,92,Days,75,79,763.9,1451.4,1527.8,645.9,1227.2,1291.8,573.9,1090.4,1147.8,502.9,955.5,1005.8,502.9,955.5,1005.8
Fast Cover,Standard Cruise,93,Days,123,Days,75,79,879.9,1671.8,1759.8,743.9,1413.4,1487.8,660.9,1255.7,1321.8,578.9,1099.9,1157.8,578.9,1099.9,1157.8
Fast Cover,Standard Cruise,124,Days,153,Days,75,79,1009.9,1918.8,2019.8,853.9,1622.4,1707.8,758.9,1441.9,1517.8,663.9,1261.4,1327.8,663.9,1261.4,1327.8
Fast Cover,Standard Cruise,154,Days,184,Days,75,79,1166.9,2217.1,2333.8,985.9,1873.2,1971.8,876.9,1666.1,1753.8,766.9,1457.1,1533.8,766.9,1457.1,1533.8
Fast Cover,Standard Cruise,185,Days,215,Days,75,79,1277.9,2428,2555.8,1080.9,2053.7,2161.8,960.9,1825.7,1921.8,839.9,1595.8,1679.8,839.9,1595.8,1679.8
Fast Cover,Standard Cruise,216,Days,245,Days,75,79,1407.9,2675,2815.8,1189.9,2260.8,2379.8,1057.9,2010,2115.8,925.9,1759.2,1851.8,925.9,1759.2,1851.8
Fast Cover,Standard Cruise,246,Days,276,Days,75,79,1524.9,2897.3,3049.8,1288.9,2448.9,2577.8,1145.9,2177.2,2291.8,1002.9,1905.5,2005.8,1002.9,1905.5,2005.8
Fast Cover,Standard Cruise,277,Days,306,Days,75,79,1610.9,3060.7,3221.8,1360.9,2585.7,2721.8,1209.9,2298.8,2419.8,1058.9,2011.9,2117.8,1058.9,2011.9,2117.8
Fast Cover,Standard Cruise,307,Days,337,Days,75,79,1695.9,3222.2,3391.8,1433.9,2724.4,2867.8,1273.9,2420.4,2547.8,1114.9,2118.3,2229.8,1114.9,2118.3,2229.8
Fast Cover,Standard Cruise,338,Days,366,Days,75,79,1829.9,3476.8,3659.8,1546.9,2939.1,3093.8,1374.9,2612.3,2749.8,1202.9,2285.5,2405.8,1202.9,2285.5,2405.8
Fast Cover,Standard Cruise,1,Days,5,Days,80,99,225.9,429.2,451.8,190.9,362.7,381.8,169.9,322.8,339.8,148.9,282.9,297.8,148.9,282.9,297.8
Fast Cover,Standard Cruise,6,Days,8,Days,80,99,240.9,457.7,481.8,202.9,385.5,405.8,180.9,343.7,361.8,157.9,300,315.8,157.9,300,315.8
Fast Cover,Standard Cruise,9,Days,12,Days,80,99,294.9,560.3,589.8,248.9,472.9,497.8,220.9,419.7,441.8,193.9,368.4,387.8,193.9,368.4,387.8
Fast Cover,Standard Cruise,13,Days,15,Days,80,99,311.9,592.6,623.8,263.9,501.4,527.8,233.9,444.4,467.8,204.9,389.3,409.8,204.9,389.3,409.8
Fast Cover,Standard Cruise,16,Days,18,Days,80,99,343.9,653.4,687.8,290.9,552.7,581.8,257.9,490,515.8,225.9,429.2,451.8,225.9,429.2,451.8
Fast Cover,Standard Cruise,19,Days,21,Days,80,99,436.9,830.1,873.8,368.9,700.9,737.8,327.9,623,655.8,286.9,545.1,573.8,286.9,545.1,573.8
Fast Cover,Standard Cruise,22,Days,24,Days,80,99,461.9,877.6,923.8,389.9,740.8,779.8,346.9,659.1,693.8,303.9,577.4,607.8,303.9,577.4,607.8
Fast Cover,Standard Cruise,25,Days,28,Days,80,99,549.9,1044.8,1099.8,464.9,883.3,929.8,412.9,784.5,825.8,361.9,687.6,723.8,361.9,687.6,723.8
Fast Cover,Standard Cruise,29,Days,32,Days,80,99,608.9,1156.9,1217.8,514.9,978.3,1029.8,457.9,870,915.8,400.9,761.7,801.8,400.9,761.7,801.8
Fast Cover,Standard Cruise,33,Days,35,Days,80,99,659.9,1253.8,1319.8,557.9,1060,1115.8,495.9,942.2,991.8,433.9,824.4,867.8,433.9,824.4,867.8
Fast Cover,Standard Cruise,36,Days,40,Days,80,99,689.9,1310.8,1379.8,582.9,1107.5,1165.8,517.9,984,1035.8,452.9,860.5,905.8,452.9,860.5,905.8
Fast Cover,Standard Cruise,41,Days,45,Days,80,99,790.9,1502.7,1581.8,667.9,1269,1335.8,593.9,1128.4,1187.8,519.9,987.8,1039.8,519.9,987.8,1039.8
Fast Cover,Standard Cruise,46,Days,54,Days,80,99,838.9,1593.9,1677.8,708.9,1346.9,1417.8,629.9,1196.8,1259.8,550.9,1046.7,1101.8,550.9,1046.7,1101.8
Fast Cover,Standard Cruise,55,Days,62,Days,80,99,925.9,1759.2,1851.8,781.9,1485.6,1563.8,694.9,1320.3,1389.8,608.9,1156.9,1217.8,608.9,1156.9,1217.8
Fast Cover,Standard Cruise,63,Days,92,Days,80,99,1229.9,2336.8,2459.8,1039.9,1975.8,2079.8,923.9,1755.4,1847.8,808.9,1536.9,1617.8,808.9,1536.9,1617.8
Fast Cover,Standard Cruise,93,Days,123,Days,80,99,1415.9,2690.2,2831.8,1196.9,2274.1,2393.8,1063.9,2021.4,2127.8,930.9,1768.7,1861.8,930.9,1768.7,1861.8
Fast Cover,Standard Cruise,124,Days,153,Days,80,99,1624.9,3087.3,3249.8,1373.9,2610.4,2747.8,1220.9,2319.7,2441.8,1068.9,2030.9,2137.8,1068.9,2030.9,2137.8
Fast Cover,Standard Cruise,154,Days,184,Days,80,99,1877.9,3568,3755.8,1586.9,3015.1,3173.8,1410.9,2680.7,2821.8,1234.9,2346.3,2469.8,1234.9,2346.3,2469.8
Fast Cover,Standard Cruise,185,Days,215,Days,80,99,2056.9,3908.1,4113.8,1738.9,3303.9,3477.8,1545.9,2937.2,3091.8,1352.9,2570.5,2705.8,1352.9,2570.5,2705.8
Fast Cover,Standard Cruise,216,Days,245,Days,80,99,2265.9,4305.2,4531.8,1914.9,3638.3,3829.8,1702.9,3235.5,3405.8,1489.9,2830.8,2979.8,1489.9,2830.8,2979.8
Fast Cover,Standard Cruise,246,Days,276,Days,80,99,2454.9,4664.3,4909.8,2074.9,3942.3,4149.8,1844.9,3505.3,3689.8,1613.9,3066.4,3227.8,1613.9,3066.4,3227.8
Fast Cover,Standard Cruise,277,Days,306,Days,80,99,2592.9,4926.5,5185.8,2190.9,4162.7,4381.8,1947.9,3701,3895.8,1703.9,3237.4,3407.8,1703.9,3237.4,3407.8
Fast Cover,Standard Cruise,307,Days,337,Days,80,99,2729.9,5186.8,5459.8,2306.9,4383.1,4613.8,2050.9,3896.7,4101.8,1794.9,3410.3,3589.8,1794.9,3410.3,3589.8
Fast Cover,Standard Cruise,338,Days,366,Days,80,99,2945.9,5597.2,5891.8,2489.9,4730.8,4979.8,2212.9,4204.5,4425.8,1936.9,3680.1,3873.8,1936.9,3680.1,3873.8
Fast Cover,Comprehensive Snow with Cruise,1,Days,5,Days,16,59,92.7,176.1,185.4,78.3,148.8,156.6,69.6,132.2,139.2,60,114,120,60,114,120
Fast Cover,Comprehensive Snow with Cruise,6,Days,8,Days,16,59,98.6,187.3,197.2,83.3,158.3,166.6,74.1,140.8,148.2,63.8,121.2,127.6,63.8,121.2,127.6
Fast Cover,Comprehensive Snow with Cruise,9,Days,12,Days,16,59,120.3,228.6,240.6,101.6,193,203.2,90.4,171.8,180.8,77.8,147.8,155.6,77.8,147.8,155.6
Fast Cover,Comprehensive Snow with Cruise,13,Days,15,Days,16,59,127.8,242.8,255.6,108,205.2,216,96.1,182.6,192.2,82.7,157.1,165.4,82.7,157.1,165.4
Fast Cover,Comprehensive Snow with Cruise,16,Days,18,Days,16,59,140.3,266.6,280.6,118.6,225.3,237.2,105.4,200.3,210.8,90.8,172.5,181.6,90.8,172.5,181.6
Fast Cover,Comprehensive Snow with Cruise,19,Days,21,Days,16,59,178.8,339.7,357.6,151.1,287.1,302.2,134.3,255.2,268.6,115.7,219.8,231.4,115.7,219.8,231.4
Fast Cover,Comprehensive Snow with Cruise,22,Days,24,Days,16,59,206.2,391.8,412.4,174.3,331.2,348.6,154.9,294.3,309.8,133.5,253.7,267,133.5,253.7,267
Fast Cover,Comprehensive Snow with Cruise,25,Days,28,Days,16,59,224.7,426.9,449.4,186.9,355.1,373.8,168.8,320.7,337.6,145.4,276.3,290.8,145.4,276.3,290.8
Fast Cover,Comprehensive Snow with Cruise,29,Days,32,Days,16,59,253.4,481.5,506.8,210.8,400.5,421.6,190.4,361.8,380.8,164,311.6,328,164,311.6,328
Fast Cover,Comprehensive Snow with Cruise,33,Days,35,Days,16,59,269.8,512.6,539.6,224.5,426.6,449,202.7,385.1,405.4,174.6,331.7,349.2,174.6,331.7,349.2
Fast Cover,Comprehensive Snow with Cruise,36,Days,40,Days,16,59,306,581.4,612,254.5,483.6,509,229.9,436.8,459.8,198,376.2,396,198,376.2,396
Fast Cover,Comprehensive Snow with Cruise,41,Days,45,Days,16,59,323.3,614.3,646.6,268.9,510.9,537.8,242.9,461.5,485.8,209.1,397.3,418.2,209.1,397.3,418.2
Fast Cover,Comprehensive Snow with Cruise,46,Days,54,Days,16,59,335.6,637.6,671.2,279.1,530.3,558.2,252.1,479,504.2,217,412.3,434,217,412.3,434
Fast Cover,Comprehensive Snow with Cruise,55,Days,62,Days,16,59,378.4,719,756.8,314.8,598.1,629.6,284.3,540.2,568.6,244.8,465.1,489.6,244.8,465.1,489.6
Fast Cover,Comprehensive Snow with Cruise,63,Days,92,Days,16,59,502.9,955.5,1005.8,407.8,774.8,815.6,377.9,718,755.8,325.3,618.1,650.6,325.3,618.1,650.6
Fast Cover,Comprehensive Snow with Cruise,93,Days,123,Days,16,59,578.9,1099.9,1157.8,469.5,892.1,939,434.9,826.3,869.8,365.1,693.7,730.2,365.1,693.7,730.2
Fast Cover,Comprehensive Snow with Cruise,124,Days,153,Days,16,59,664.1,1261.8,1328.2,538.6,1023.3,1077.2,499,948.1,998,418.9,795.9,837.8,418.9,795.9,837.8
Fast Cover,Comprehensive Snow with Cruise,154,Days,184,Days,16,59,766.9,1457.1,1533.8,621.9,1181.6,1243.8,576.1,1094.6,1152.2,483.7,919,967.4,483.7,919,967.4
Fast Cover,Comprehensive Snow with Cruise,185,Days,215,Days,16,59,840.4,1596.8,1680.8,681.5,1294.9,1363,631.4,1199.7,1262.8,530.1,1007.2,1060.2,530.1,1007.2,1060.2
Fast Cover,Comprehensive Snow with Cruise,216,Days,245,Days,16,59,925.6,1758.6,1851.2,750.6,1426.1,1501.2,695.4,1321.3,1390.8,583.8,1109.2,1167.6,583.8,1109.2,1167.6
Fast Cover,Comprehensive Snow with Cruise,246,Days,276,Days,16,59,1002.4,1904.6,2004.8,812.9,1544.5,1625.8,753.1,1430.9,1506.2,632.4,1201.6,1264.8,632.4,1201.6,1264.8
Fast Cover,Comprehensive Snow with Cruise,277,Days,306,Days,16,59,1059.2,2012.5,2118.4,859,1632.1,1718,795.8,1512,1591.6,668.2,1269.6,1336.4,668.2,1269.6,1336.4
Fast Cover,Comprehensive Snow with Cruise,307,Days,337,Days,16,59,1115.2,2118.9,2230.4,904.5,1718.6,1809,837.9,1592,1675.8,703.5,1336.7,1407,703.5,1336.7,1407
Fast Cover,Comprehensive Snow with Cruise,338,Days,366,Days,16,59,1202.9,2285.5,2405.8,975.7,1853.8,1951.4,903.7,1717,1807.4,758.8,1441.7,1517.6,758.8,1441.7,1517.6
Fast Cover,Multi Trip Asia Pacific,1,Days,365,Days,16,59,285,,,,,,,,,,,,,,
Fast Cover,Multi Trip Worldwide,1,Days,365,Days,16,59,495.9,,,,,,,,,,,,,,
