POLICY,,DURATION,,,,AGE GROUP,,PRICING,,,,,,,,,,,,,,,,,,,,
Webjet,Essentials,45,Days,45,Days,16,75,206.79,392.9,413.58,163.42,310.5,326.84,145.26,275.99,290.52,119.84,227.7,239.68,,,,,,,,,
Webjet,Essentials,46,Days,46,Days,16,75,210.04,399.08,420.08,165.98,315.36,331.96,147.54,280.33,295.08,121.72,231.27,243.44,,,,,,,,,
Webjet,Essentials,47,Days,47,Days,16,75,213.28,405.23,426.56,168.55,320.25,337.1,149.82,284.66,299.64,123.6,234.84,247.2,,,,,,,,,
Webjet,Essentials,48,Days,48,Days,16,75,216.52,411.39,433.04,171.1,325.09,342.2,152.09,288.97,304.18,125.48,238.41,250.96,,,,,,,,,
Webjet,Essentials,49,Days,49,Days,16,75,219.75,417.53,439.5,173.65,329.94,347.3,154.36,293.28,308.72,127.35,241.97,254.7,,,,,,,,,
Webjet,Essentials,50,Days,50,Days,16,75,222.97,423.64,445.94,176.2,334.78,352.4,156.62,297.58,313.24,129.21,245.5,258.42,,,,,,,,,
Webjet,Essentials,51,Days,51,Days,16,75,226.19,429.76,452.38,178.74,339.61,357.48,158.88,301.87,317.76,131.08,249.05,262.16,,,,,,,,,
Webjet,Essentials,52,Days,52,Days,16,75,229.39,435.84,458.78,181.28,344.43,362.56,161.14,306.17,322.28,132.94,252.59,265.88,,,,,,,,,
Webjet,Essentials,53,Days,53,Days,16,75,232.6,441.94,465.2,183.81,349.24,367.62,163.39,310.44,326.78,134.79,256.1,269.58,,,,,,,,,
Webjet,Essentials,54,Days,54,Days,16,75,235.79,448,471.58,186.33,354.03,372.66,165.63,314.7,331.26,136.64,259.62,273.28,,,,,,,,,
Webjet,Essentials,55,Days,55,Days,16,75,238.98,454.06,477.96,188.85,358.82,377.7,167.87,318.95,335.74,138.49,263.13,276.98,,,,,,,,,
Webjet,Essentials,56,Days,56,Days,16,75,242.16,460.1,484.32,191.37,363.6,382.74,170.11,323.21,340.22,140.34,266.65,280.68,,,,,,,,,
Webjet,Essentials,57,Days,57,Days,16,75,245.34,466.15,490.68,193.88,368.37,387.76,172.34,327.45,344.68,142.18,270.14,284.36,,,,,,,,,
Webjet,Essentials,58,Days,58,Days,16,75,248.51,472.17,497.02,196.38,373.12,392.76,174.56,331.66,349.12,144.01,273.62,288.02,,,,,,,,,
Webjet,Essentials,59,Days,59,Days,16,75,251.67,478.17,503.34,198.88,377.87,397.76,176.78,335.88,353.56,145.85,277.12,291.7,,,,,,,,,
Webjet,Essentials,60,Days,60,Days,16,75,254.83,484.18,509.66,201.38,382.62,402.76,179,340.1,358,147.68,280.59,295.36,,,,,,,,,
Webjet,Essentials,61,Days,61,Days,16,75,257.98,490.16,515.96,203.87,387.35,407.74,181.21,344.3,362.42,149.5,284.05,299,,,,,,,,,
Webjet,Essentials,62,Days,62,Days,16,75,261.12,496.13,522.24,206.35,392.07,412.7,183.42,348.5,366.84,151.32,287.51,302.64,,,,,,,,,
Webjet,Essentials,63,Days,63,Days,16,75,264.26,502.09,528.52,208.83,396.78,417.66,185.62,352.68,371.24,153.14,290.97,306.28,,,,,,,,,
Webjet,Essentials,64,Days,64,Days,16,75,267.39,508.04,534.78,211.3,401.47,422.6,187.82,356.86,375.64,154.95,294.41,309.9,,,,,,,,,
Webjet,Essentials,65,Days,65,Days,16,75,270.51,513.97,541.02,213.77,406.16,427.54,190.02,361.04,380.04,156.76,297.84,313.52,,,,,,,,,
Webjet,Essentials,66,Days,66,Days,16,75,273.62,519.88,547.24,216.23,410.84,432.46,192.2,365.18,384.4,158.57,301.28,317.14,,,,,,,,,
Webjet,Essentials,67,Days,67,Days,16,75,276.73,525.79,553.46,218.69,415.51,437.38,194.39,369.34,388.78,160.37,304.7,320.74,,,,,,,,,
Webjet,Essentials,68,Days,68,Days,16,75,279.84,531.7,559.68,221.14,420.17,442.28,196.57,373.48,393.14,162.17,308.12,324.34,,,,,,,,,
Webjet,Essentials,69,Days,69,Days,16,75,282.93,537.57,565.86,223.59,424.82,447.18,198.74,377.61,397.48,163.96,311.52,327.92,,,,,,,,,
Webjet,Essentials,70,Days,70,Days,16,75,286.02,543.44,572.04,226.03,429.46,452.06,200.91,381.73,401.82,165.75,314.93,331.5,,,,,,,,,
Webjet,Essentials,71,Days,71,Days,16,75,289.1,549.29,578.2,228.46,434.07,456.92,203.08,385.85,406.16,167.54,318.33,335.08,,,,,,,,,
Webjet,Essentials,72,Days,72,Days,16,75,292.18,555.14,584.36,230.89,438.69,461.78,205.24,389.96,410.48,169.32,321.71,338.64,,,,,,,,,
Webjet,Essentials,73,Days,73,Days,16,75,295.25,560.98,590.5,233.32,443.31,466.64,207.4,394.06,414.8,171.1,325.09,342.2,,,,,,,,,
Webjet,Essentials,74,Days,74,Days,16,75,298.31,566.79,596.62,235.74,447.91,471.48,209.55,398.15,419.1,172.88,328.47,345.76,,,,,,,,,
Webjet,Essentials,75,Days,75,Days,16,75,301.37,572.6,602.74,238.15,452.49,476.3,211.69,402.21,423.38,174.65,331.84,349.3,,,,,,,,,
Webjet,Essentials,76,Days,76,Days,16,75,304.42,578.4,608.84,240.56,457.06,481.12,213.84,406.3,427.68,176.41,335.18,352.82,,,,,,,,,
Webjet,Essentials,77,Days,77,Days,16,75,307.46,584.17,614.92,242.97,461.64,485.94,215.97,410.34,431.94,178.18,338.54,356.36,,,,,,,,,
Webjet,Essentials,78,Days,78,Days,16,75,310.5,589.95,621,245.37,466.2,490.74,218.11,414.41,436.22,179.94,341.89,359.88,,,,,,,,,
Webjet,Essentials,79,Days,79,Days,16,75,313.53,595.71,627.06,247.76,470.74,495.52,220.23,418.44,440.46,181.69,345.21,363.38,,,,,,,,,
Webjet,Essentials,80,Days,80,Days,16,75,316.55,601.45,633.1,250.15,475.29,500.3,222.36,422.48,444.72,183.44,348.54,366.88,,,,,,,,,
Webjet,Essentials,81,Days,81,Days,16,75,319.57,607.18,639.14,252.54,479.83,505.08,224.48,426.51,448.96,185.19,351.86,370.38,,,,,,,,,
Webjet,Essentials,82,Days,82,Days,16,75,322.58,612.9,645.16,254.91,484.33,509.82,226.59,430.52,453.18,186.94,355.19,373.88,,,,,,,,,
Webjet,Essentials,83,Days,83,Days,16,75,325.58,618.6,651.16,257.29,488.85,514.58,228.7,434.53,457.4,188.68,358.49,377.36,,,,,,,,,
Webjet,Essentials,84,Days,84,Days,16,75,328.58,624.3,657.16,259.65,493.34,519.3,230.8,438.52,461.6,190.41,361.78,380.82,,,,,,,,,
Webjet,Essentials,85,Days,85,Days,16,75,331.56,629.96,663.12,262.02,497.84,524.04,232.9,442.51,465.8,192.15,365.09,384.3,,,,,,,,,
Webjet,Essentials,86,Days,86,Days,16,75,334.55,635.65,669.1,264.37,502.3,528.74,235,446.5,470,193.87,368.35,387.74,,,,,,,,,
Webjet,Essentials,87,Days,87,Days,16,75,337.52,641.29,675.04,266.73,506.79,533.46,237.09,450.47,474.18,195.6,371.64,391.2,,,,,,,,,
Webjet,Essentials,88,Days,88,Days,16,75,340.49,646.93,680.98,269.07,511.23,538.14,239.18,454.44,478.36,197.32,374.91,394.64,,,,,,,,,
Webjet,Essentials,89,Days,89,Days,16,75,343.46,652.57,686.92,271.41,515.68,542.82,241.26,458.39,482.52,199.04,378.18,398.08,,,,,,,,,
Webjet,Essentials,90,Days,90,Days,16,75,346.41,658.18,692.82,273.75,520.13,547.5,243.33,462.33,486.66,200.75,381.43,401.5,,,,,,,,,
Webjet,Essentials,91,Days,123,Days,16,75,437.51,831.27,875.02,345.74,656.91,691.48,307.32,583.91,614.64,253.54,481.73,507.08,,,,,,,,,
Webjet,Essentials,124,Days,153,Days,16,75,516.73,981.79,1033.46,408.34,775.85,816.68,362.97,689.64,725.94,299.45,568.96,598.9,,,,,,,,,
Webjet,Essentials,154,Days,184,Days,16,75,589.96,1120.92,1179.92,466.21,885.8,932.42,414.41,787.38,828.82,341.89,649.59,683.78,,,,,,,,,
Webjet,Essentials,185,Days,215,Days,16,75,657.21,1248.7,1314.42,519.36,986.78,1038.72,461.65,877.14,923.3,380.86,723.63,761.72,,,,,,,,,
Webjet,Essentials,216,Days,245,Days,16,75,720.41,1368.78,1440.82,569.3,1081.67,1138.6,506.05,961.5,1012.1,417.49,793.23,834.98,,,,,,,,,
Webjet,Essentials,246,Days,276,Days,16,75,777.23,1476.74,1554.46,614.2,1166.98,1228.4,545.96,1037.32,1091.92,450.41,855.78,900.82,,,,,,,,,
Webjet,Essentials,277,Days,306,Days,16,75,826.13,1569.65,1652.26,652.84,1240.4,1305.68,580.3,1102.57,1160.6,478.75,909.63,957.5,,,,,,,,,
Webjet,Essentials,307,Days,337,Days,16,75,870.37,1653.7,1740.74,687.8,1306.82,1375.6,611.38,1161.62,1222.76,504.39,958.34,1008.78,,,,,,,,,
Webjet,Essentials,338,Days,366,Days,16,75,907.1,1723.49,1814.2,716.83,1361.98,1433.66,637.18,1210.64,1274.36,525.67,998.77,1051.34,,,,,,,,,
Webjet,Medical and Personal,1,Days,3,Days,16,75,42.06,79.91,84.12,33.24,63.16,66.48,29.54,56.13,59.08,24.37,46.3,48.74,,,,,,,,,
Webjet,Medical and Personal,4,Days,4,Days,16,75,44.36,84.28,88.72,35.06,66.61,70.12,31.16,59.2,62.32,25.71,48.85,51.42,,,,,,,,,
Webjet,Medical and Personal,5,Days,5,Days,16,75,46.67,88.67,93.34,36.88,70.07,73.76,32.78,62.28,65.56,27.04,51.38,54.08,,,,,,,,,
Webjet,Medical and Personal,6,Days,6,Days,16,75,48.96,93.02,97.92,38.69,73.51,77.38,34.39,65.34,68.78,28.38,53.92,56.76,,,,,,,,,
Webjet,Medical and Personal,7,Days,7,Days,16,75,51.26,97.39,102.52,40.51,76.97,81.02,36.01,68.42,72.02,29.7,56.43,59.4,,,,,,,,,
Webjet,Medical and Personal,8,Days,8,Days,16,75,53.55,101.75,107.1,42.32,80.41,84.64,37.61,71.46,75.22,31.03,58.96,62.06,,,,,,,,,
Webjet,Medical and Personal,9,Days,9,Days,16,75,55.83,106.08,111.66,44.12,83.83,88.24,39.22,74.52,78.44,32.36,61.48,64.72,,,,,,,,,
Webjet,Medical and Personal,10,Days,10,Days,16,75,58.11,110.41,116.22,45.92,87.25,91.84,40.82,77.56,81.64,33.68,63.99,67.36,,,,,,,,,
Webjet,Medical and Personal,11,Days,11,Days,16,75,60.39,114.74,120.78,47.72,90.67,95.44,42.42,80.6,84.84,35,66.5,70,,,,,,,,,
Webjet,Medical and Personal,12,Days,12,Days,16,75,62.66,119.05,125.32,49.52,94.09,99.04,44.02,83.64,88.04,36.31,68.99,72.62,,,,,,,,,
Webjet,Medical and Personal,13,Days,13,Days,16,75,64.93,123.37,129.86,51.31,97.49,102.62,45.61,86.66,91.22,37.63,71.5,75.26,,,,,,,,,
Webjet,Medical and Personal,14,Days,14,Days,16,75,67.19,127.66,134.38,53.1,100.89,106.2,47.2,89.68,94.4,38.94,73.99,77.88,,,,,,,,,
Webjet,Medical and Personal,15,Days,15,Days,16,75,69.45,131.96,138.9,54.88,104.27,109.76,48.79,92.7,97.58,40.25,76.48,80.5,,,,,,,,,
Webjet,Medical and Personal,16,Days,16,Days,16,75,71.71,136.25,143.42,56.66,107.65,113.32,50.37,95.7,100.74,41.55,78.95,83.1,,,,,,,,,
Webjet,Medical and Personal,17,Days,17,Days,16,75,73.96,140.52,147.92,58.44,111.04,116.88,51.95,98.71,103.9,42.86,81.43,85.72,,,,,,,,,
Webjet,Medical and Personal,18,Days,18,Days,16,75,76.2,144.78,152.4,60.22,114.42,120.44,53.53,101.71,107.06,44.16,83.9,88.32,,,,,,,,,
Webjet,Medical and Personal,19,Days,19,Days,16,75,78.44,149.04,156.88,61.99,117.78,123.98,55.1,104.69,110.2,45.46,86.37,90.92,,,,,,,,,
Webjet,Medical and Personal,20,Days,20,Days,16,75,80.68,153.29,161.36,63.76,121.14,127.52,56.67,107.67,113.34,46.76,88.84,93.52,,,,,,,,,
Webjet,Medical and Personal,21,Days,21,Days,16,75,82.91,157.53,165.82,65.52,124.49,131.04,58.24,110.66,116.48,48.05,91.3,96.1,,,,,,,,,
Webjet,Medical and Personal,22,Days,22,Days,16,75,85.14,161.77,170.28,67.28,127.83,134.56,59.81,113.64,119.62,49.34,93.75,98.68,,,,,,,,,
Webjet,Medical and Personal,23,Days,23,Days,16,75,87.37,166,174.74,69.04,131.18,138.08,61.37,116.6,122.74,50.63,96.2,101.26,,,,,,,,,
Webjet,Medical and Personal,24,Days,24,Days,16,75,89.59,170.22,179.18,70.79,134.5,141.58,62.93,119.57,125.86,51.92,98.65,103.84,,,,,,,,,
Webjet,Medical and Personal,25,Days,25,Days,16,75,91.8,174.42,183.6,72.55,137.85,145.1,64.48,122.51,128.96,53.2,101.08,106.4,,,,,,,,,
Webjet,Medical and Personal,26,Days,26,Days,16,75,94.01,178.62,188.02,74.29,141.15,148.58,66.04,125.48,132.08,54.48,103.51,108.96,,,,,,,,,
Webjet,Medical and Personal,27,Days,27,Days,16,75,96.22,182.82,192.44,76.04,144.48,152.08,67.59,128.42,135.18,55.76,105.94,111.52,,,,,,,,,
Webjet,Medical and Personal,28,Days,28,Days,16,75,98.42,187,196.84,77.78,147.78,155.56,69.13,131.35,138.26,57.04,108.38,114.08,,,,,,,,,
Webjet,Medical and Personal,29,Days,29,Days,16,75,100.62,191.18,201.24,79.51,151.07,159.02,70.68,134.29,141.36,58.31,110.79,116.62,,,,,,,,,
Webjet,Medical and Personal,30,Days,30,Days,16,75,102.81,195.34,205.62,81.25,154.38,162.5,72.22,137.22,144.44,59.58,113.2,119.16,,,,,,,,,
Webjet,Medical and Personal,31,Days,31,Days,16,75,105,199.5,210,82.98,157.66,165.96,73.76,140.14,147.52,60.85,115.62,121.7,,,,,,,,,
Webjet,Medical and Personal,32,Days,32,Days,16,75,107.19,203.66,214.38,84.7,160.93,169.4,75.29,143.05,150.58,62.12,118.03,124.24,,,,,,,,,
Webjet,Medical and Personal,33,Days,33,Days,16,75,109.37,207.8,218.74,86.43,164.22,172.86,76.82,145.96,153.64,63.38,120.42,126.76,,,,,,,,,
Webjet,Medical and Personal,34,Days,34,Days,16,75,111.54,211.93,223.08,88.15,167.49,176.3,78.35,148.87,156.7,64.64,122.82,129.28,,,,,,,,,
Webjet,Medical and Personal,35,Days,35,Days,16,75,113.72,216.07,227.44,89.86,170.73,179.72,79.88,151.77,159.76,65.9,125.21,131.8,,,,,,,,,
Webjet,Medical and Personal,36,Days,36,Days,16,75,115.88,220.17,231.76,91.58,174,183.16,81.4,154.66,162.8,67.16,127.6,134.32,,,,,,,,,
Webjet,Medical and Personal,37,Days,37,Days,16,75,118.05,224.3,236.1,93.29,177.25,186.58,82.92,157.55,165.84,68.41,129.98,136.82,,,,,,,,,
Webjet,Medical and Personal,38,Days,38,Days,16,75,120.21,228.4,240.42,94.99,180.48,189.98,84.44,160.44,168.88,69.66,132.35,139.32,,,,,,,,,
Webjet,Medical and Personal,39,Days,39,Days,16,75,122.36,232.48,244.72,96.69,183.71,193.38,85.95,163.31,171.9,70.91,134.73,141.82,,,,,,,,,
Webjet,Medical and Personal,40,Days,40,Days,16,75,124.51,236.57,249.02,98.39,186.94,196.78,87.46,166.17,174.92,72.16,137.1,144.32,,,,,,,,,
Webjet,Medical and Personal,41,Days,41,Days,16,75,126.66,240.65,253.32,100.09,190.17,200.18,88.97,169.04,177.94,73.4,139.46,146.8,,,,,,,,,
Webjet,Medical and Personal,42,Days,42,Days,16,75,128.8,244.72,257.6,101.78,193.38,203.56,90.47,171.89,180.94,74.64,141.82,149.28,,,,,,,,,
Webjet,Medical and Personal,43,Days,43,Days,16,75,130.94,248.79,261.88,103.47,196.59,206.94,91.97,174.74,183.94,75.88,144.17,151.76,,,,,,,,,
Webjet,Medical and Personal,44,Days,44,Days,16,75,133.07,252.83,266.14,105.16,199.8,210.32,93.47,177.59,186.94,77.11,146.51,154.22,,,,,,,,,
Webjet,Medical and Personal,45,Days,45,Days,16,75,135.2,256.88,270.4,106.84,203,213.68,94.97,180.44,189.94,78.35,148.87,156.7,,,,,,,,,
Webjet,Medical and Personal,46,Days,46,Days,16,75,137.32,260.91,274.64,108.52,206.19,217.04,96.46,183.27,192.92,79.58,151.2,159.16,,,,,,,,,
Webjet,Medical and Personal,47,Days,47,Days,16,75,139.44,264.94,278.88,110.19,209.36,220.38,97.95,186.11,195.9,80.81,153.54,161.62,,,,,,,,,
Webjet,Medical and Personal,48,Days,48,Days,16,75,141.56,268.96,283.12,111.86,212.53,223.72,99.43,188.92,198.86,82.03,155.86,164.06,,,,,,,,,
Webjet,Medical and Personal,49,Days,49,Days,16,75,143.67,272.97,287.34,113.53,215.71,227.06,100.92,191.75,201.84,83.26,158.19,166.52,,,,,,,,,
Webjet,Medical and Personal,50,Days,50,Days,16,75,145.77,276.96,291.54,115.2,218.88,230.4,102.4,194.56,204.8,84.48,160.51,168.96,,,,,,,,,
Webjet,Medical and Personal,51,Days,51,Days,16,75,147.88,280.97,295.76,116.86,222.03,233.72,103.87,197.35,207.74,85.7,162.83,171.4,,,,,,,,,
Webjet,Medical and Personal,52,Days,52,Days,16,75,149.97,284.94,299.94,118.52,225.19,237.04,105.35,200.17,210.7,86.91,165.13,173.82,,,,,,,,,
Webjet,Medical and Personal,53,Days,53,Days,16,75,152.07,288.93,304.14,120.17,228.32,240.34,106.82,202.96,213.64,88.13,167.45,176.26,,,,,,,,,
Webjet,Medical and Personal,54,Days,54,Days,16,75,154.16,292.9,308.32,121.82,231.46,243.64,108.29,205.75,216.58,89.34,169.75,178.68,,,,,,,,,
Webjet,Medical and Personal,55,Days,55,Days,16,75,156.24,296.86,312.48,123.47,234.59,246.94,109.75,208.53,219.5,90.54,172.03,181.08,,,,,,,,,
Webjet,Medical and Personal,56,Days,56,Days,16,75,158.32,300.81,316.64,125.11,237.71,250.22,111.21,211.3,222.42,91.75,174.33,183.5,,,,,,,,,
Webjet,Medical and Personal,57,Days,57,Days,16,75,160.4,304.76,320.8,126.75,240.83,253.5,112.67,214.07,225.34,92.95,176.61,185.9,,,,,,,,,
Webjet,Medical and Personal,58,Days,58,Days,16,75,162.47,308.69,324.94,128.39,243.94,256.78,114.13,216.85,228.26,94.15,178.89,188.3,,,,,,,,,
Webjet,Medical and Personal,59,Days,59,Days,16,75,164.54,312.63,329.08,130.03,247.06,260.06,115.58,219.6,231.16,95.35,181.17,190.7,,,,,,,,,
Webjet,Medical and Personal,60,Days,60,Days,16,75,166.6,316.54,333.2,131.66,250.15,263.32,117.03,222.36,234.06,96.55,183.45,193.1,,,,,,,,,
Webjet,Medical and Personal,61,Days,61,Days,16,75,168.66,320.45,337.32,133.28,253.23,266.56,118.47,225.09,236.94,97.74,185.71,195.48,,,,,,,,,
Webjet,Medical and Personal,62,Days,62,Days,16,75,170.72,324.37,341.44,134.91,256.33,269.82,119.92,227.85,239.84,98.93,187.97,197.86,,,,,,,,,
Webjet,Medical and Personal,63,Days,63,Days,16,75,172.77,328.26,345.54,136.53,259.41,273.06,121.36,230.58,242.72,100.12,190.23,200.24,,,,,,,,,
Webjet,Medical and Personal,64,Days,64,Days,16,75,174.81,332.14,349.62,138.14,262.47,276.28,122.79,233.3,245.58,101.31,192.49,202.62,,,,,,,,,
Webjet,Medical and Personal,65,Days,65,Days,16,75,176.85,336.02,353.7,139.76,265.54,279.52,124.23,236.04,248.46,102.49,194.73,204.98,,,,,,,,,
Webjet,Medical and Personal,66,Days,66,Days,16,75,178.89,339.89,357.78,141.37,268.6,282.74,125.66,238.75,251.32,103.67,196.97,207.34,,,,,,,,,
Webjet,Medical and Personal,67,Days,67,Days,16,75,180.92,343.75,361.84,142.97,271.64,285.94,127.09,241.47,254.18,104.85,199.22,209.7,,,,,,,,,
Webjet,Medical and Personal,68,Days,68,Days,16,75,182.95,347.61,365.9,144.58,274.7,289.16,128.51,244.17,257.02,106.02,201.44,212.04,,,,,,,,,
Webjet,Medical and Personal,69,Days,69,Days,16,75,184.98,351.46,369.96,146.18,277.74,292.36,129.93,246.87,259.86,107.2,203.68,214.4,,,,,,,,,
Webjet,Medical and Personal,70,Days,70,Days,16,75,187,355.3,374,147.77,280.76,295.54,131.35,249.57,262.7,108.37,205.9,216.74,,,,,,,,,
Webjet,Medical and Personal,71,Days,71,Days,16,75,189.01,359.12,378.02,149.37,283.8,298.74,132.77,252.26,265.54,109.53,208.11,219.06,,,,,,,,,
Webjet,Medical and Personal,72,Days,72,Days,16,75,191.02,362.94,382.04,150.95,286.81,301.9,134.18,254.94,268.36,110.7,210.33,221.4,,,,,,,,,
Webjet,Medical and Personal,73,Days,73,Days,16,75,193.03,366.76,386.06,152.54,289.83,305.08,135.59,257.62,271.18,111.86,212.53,223.72,,,,,,,,,
Webjet,Medical and Personal,74,Days,74,Days,16,75,195.03,370.56,390.06,154.12,292.83,308.24,137,260.3,274,113.02,214.74,226.04,,,,,,,,,
Webjet,Medical and Personal,75,Days,75,Days,16,75,197.03,374.36,394.06,155.7,295.83,311.4,138.4,262.96,276.8,114.18,216.94,228.36,,,,,,,,,
Webjet,Medical and Personal,76,Days,76,Days,16,75,199.02,378.14,398.04,157.28,298.83,314.56,139.8,265.62,279.6,115.34,219.15,230.68,,,,,,,,,
Webjet,Medical and Personal,77,Days,77,Days,16,75,201.01,381.92,402.02,158.85,301.82,317.7,141.2,268.28,282.4,116.49,221.33,232.98,,,,,,,,,
Webjet,Medical and Personal,78,Days,78,Days,16,75,203,385.7,406,160.42,304.8,320.84,142.59,270.92,285.18,117.64,223.52,235.28,,,,,,,,,
Webjet,Medical and Personal,79,Days,79,Days,16,75,204.98,389.46,409.96,161.98,307.76,323.96,143.99,273.58,287.98,118.79,225.7,237.58,,,,,,,,,
Webjet,Medical and Personal,80,Days,80,Days,16,75,206.96,393.22,413.92,163.54,310.73,327.08,145.37,276.2,290.74,119.93,227.87,239.86,,,,,,,,,
Webjet,Medical and Personal,81,Days,81,Days,16,75,208.93,396.97,417.86,165.1,313.69,330.2,146.76,278.84,293.52,121.08,230.05,242.16,,,,,,,,,
Webjet,Medical and Personal,82,Days,82,Days,16,75,210.89,400.69,421.78,166.66,316.65,333.32,148.14,281.47,296.28,122.22,232.22,244.44,,,,,,,,,
Webjet,Medical and Personal,83,Days,83,Days,16,75,212.86,404.43,425.72,168.21,319.6,336.42,149.52,284.09,299.04,123.35,234.37,246.7,,,,,,,,,
Webjet,Medical and Personal,84,Days,84,Days,16,75,214.82,408.16,429.64,169.76,322.54,339.52,150.9,286.71,301.8,124.49,236.53,248.98,,,,,,,,,
Webjet,Medical and Personal,85,Days,85,Days,16,75,216.77,411.86,433.54,171.3,325.47,342.6,152.27,289.31,304.54,125.62,238.68,251.24,,,,,,,,,
Webjet,Medical and Personal,86,Days,86,Days,16,75,218.72,415.57,437.44,172.84,328.4,345.68,153.64,291.92,307.28,126.75,240.83,253.5,,,,,,,,,
Webjet,Medical and Personal,87,Days,87,Days,16,75,220.67,419.27,441.34,174.38,331.32,348.76,155.01,294.52,310.02,127.88,242.97,255.76,,,,,,,,,
Webjet,Medical and Personal,88,Days,88,Days,16,75,222.61,422.96,445.22,175.92,334.25,351.84,156.37,297.1,312.74,129,245.1,258,,,,,,,,,
Webjet,Medical and Personal,89,Days,89,Days,16,75,224.55,426.65,449.1,177.45,337.16,354.9,157.73,299.69,315.46,130.13,247.25,260.26,,,,,,,,,
Webjet,Medical and Personal,90,Days,90,Days,16,75,226.48,430.31,452.96,178.97,340.04,357.94,159.09,302.27,318.18,131.25,249.38,262.5,,,,,,,,,
Webjet,Medical and Personal,91,Days,123,Days,16,75,286.04,543.48,572.08,226.04,429.48,452.08,200.92,381.75,401.84,165.76,314.94,331.52,,,,,,,,,
Webjet,Medical and Personal,124,Days,153,Days,16,75,337.83,641.88,675.66,266.97,507.24,533.94,237.3,450.87,474.6,195.78,371.98,391.56,,,,,,,,,
Webjet,Medical and Personal,154,Days,184,Days,16,75,385.71,732.85,771.42,304.8,579.12,609.6,270.94,514.79,541.88,223.52,424.69,447.04,,,,,,,,,
Webjet,Medical and Personal,185,Days,215,Days,16,75,429.67,816.37,859.34,339.55,645.15,679.1,301.82,573.46,603.64,249,473.1,498,,,,,,,,,
Webjet,Medical and Personal,216,Days,245,Days,16,75,471,894.9,942,372.2,707.18,744.4,330.85,628.62,661.7,272.95,518.61,545.9,,,,,,,,,
Webjet,Medical and Personal,246,Days,276,Days,16,75,508.14,965.47,1016.28,401.55,762.95,803.1,356.94,678.19,713.88,294.47,559.49,588.94,,,,,,,,,
Webjet,Medical and Personal,277,Days,306,Days,16,75,540.11,1026.21,1080.22,426.82,810.96,853.64,379.39,720.84,758.78,313,594.7,626,,,,,,,,,
Webjet,Medical and Personal,307,Days,337,Days,16,75,569.03,1081.16,1138.06,449.67,854.37,899.34,399.71,759.45,799.42,329.76,626.54,659.52,,,,,,,,,
Webjet,Medical and Personal,338,Days,366,Days,16,75,593.05,1126.8,1186.1,468.65,890.44,937.3,416.58,791.5,833.16,343.68,652.99,687.36,,,,,,,,,
Webjet,Worldwide Multi-trip Cover,1,Days,366,Days,16,75,400,400,400,,,,,,,,,,,,,,,,,,
Webjet,New Zealand only Multi-trip Cover,1,Days,366,Days,16,75,235,235,235,,,,,,,,,,,,,,,,,,
Webjet,Australia only Multi-trip Cover,1,Days,366,Days,16,75,225,225,225,,,,,,,,,,,,,,,,,,
